Wahl zum Deutschen Bundestag in Mecklenburg-Vorpommern am 24. September 2017
Endgültiges Ergebnis der Gemeinden - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151)
(c) Die Landeswahlleiterin Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;NPD;FDP;FREIE  WÄHLER;MLPD;BGE;ÖDP;Die PARTEI;Tierschutzpartei;Einzelbewerber
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075106;Peenemünde;1;1;245;145;59,2;2;1,4;98,6;18,9;15,4;5,6;44,1;2,8;2,1;9,1;0,0;0,0;0,0;0,0;0,7;1,4;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075133;Trassenheide;1;1;813;491;60,4;1;5;486;137;78;62;159;6;1;31;7;x;x;x;5;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075133;Trassenheide;1;1;813;491;60,4;1;1,0;99,0;28,2;16,0;12,8;32,7;1,2;0,2;6,4;1,4;x;x;x;1,0;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075133;Trassenheide;1;1;813;491;60,4;2;5;486;143;74;47;158;10;5;35;3;0;2;1;6;2;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075133;Trassenheide;1;1;813;491;60,4;2;1,0;99,0;29,4;15,2;9,7;32,5;2,1;1,0;7,2;0,6;0,0;0,4;0,2;1,2;0,4;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075151;Zinnowitz;2;2;3528;1868;52,9;1;18;1850;555;303;219;536;53;21;121;27;x;x;x;15;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075151;Zinnowitz;2;2;3528;1868;52,9;1;1,0;99,0;30,0;16,4;11,8;29,0;2,9;1,1;6,5;1,5;x;x;x;0,8;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075151;Zinnowitz;2;2;3528;1868;52,9;2;20;1848;553;307;181;540;56;22;124;13;1;7;1;11;32;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075151;Zinnowitz;2;2;3528;1868;52,9;2;1,1;98,9;29,9;16,6;9,8;29,2;3,0;1,2;6,7;0,7;0,1;0,4;0,1;0,6;1,7;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075761;Briefwahl Usedom-Nord;1;1;0;1611;x;1;8;1603;472;350;199;323;62;15;142;16;x;x;x;24;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075761;Briefwahl Usedom-Nord;1;1;0;1611;x;1;0,5;99,5;29,4;21,8;12,4;20,1;3,9;0,9;8,9;1,0;x;x;x;1,5;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075761;Briefwahl Usedom-Nord;1;1;0;1611;x;2;6;1605;522;346;165;323;40;15;126;12;4;11;2;12;27;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5561;Usedom-Nord;13075761;Briefwahl Usedom-Nord;1;1;0;1611;x;2;0,4;99,6;32,5;21,6;10,3;20,1;2,5;0,9;7,9;0,7;0,2;0,7;0,1;0,7;1,7;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075010;Benz;3;3;833;524;62,9;1;2;522;183;54;61;158;15;15;28;8;x;x;x;0;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075010;Benz;3;3;833;524;62,9;1;0,4;99,6;35,1;10,3;11,7;30,3;2,9;2,9;5,4;1,5;x;x;x;0,0;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075010;Benz;3;3;833;524;62,9;2;3;521;177;57;51;157;17;18;30;5;0;1;0;2;6;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075010;Benz;3;3;833;524;62,9;2;0,6;99,4;34,0;10,9;9,8;30,1;3,3;3,5;5,8;1,0;0,0;0,2;0,0;0,4;1,2;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075026;Dargen;1;1;487;283;58,1;1;5;278;75;40;38;89;4;9;19;3;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075026;Dargen;1;1;487;283;58,1;1;1,8;98,2;27,0;14,4;13,7;32,0;1,4;3,2;6,8;1,1;x;x;x;0,4;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075026;Dargen;1;1;487;283;58,1;2;5;278;87;36;31;89;5;11;14;0;0;0;0;4;1;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075026;Dargen;1;1;487;283;58,1;2;1,8;98,2;31,3;12,9;11,2;32,0;1,8;4,0;5,0;0,0;0,0;0,0;0,0;1,4;0,4;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075034;Garz;1;1;203;120;59,1;1;3;117;26;9;13;57;4;2;4;0;x;x;x;2;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075034;Garz;1;1;203;120;59,1;1;2,5;97,5;22,2;7,7;11,1;48,7;3,4;1,7;3,4;0,0;x;x;x;1,7;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075034;Garz;1;1;203;120;59,1;2;2;118;30;10;12;52;4;4;4;0;0;0;0;1;1;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075034;Garz;1;1;203;120;59,1;2;1,7;98,3;25,4;8,5;10,2;44,1;3,4;3,4;3,4;0,0;0,0;0,0;0,0;0,8;0,8;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075056;Kamminke;1;1;215;139;64,7;1;1;138;31;15;16;61;1;3;7;1;x;x;x;3;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075056;Kamminke;1;1;215;139;64,7;1;0,7;99,3;22,5;10,9;11,6;44,2;0,7;2,2;5,1;0,7;x;x;x;2,2;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075056;Kamminke;1;1;215;139;64,7;2;1;138;30;14;15;59;4;4;8;0;0;0;0;1;3;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075056;Kamminke;1;1;215;139;64,7;2;0,7;99,3;21,7;10,1;10,9;42,8;2,9;2,9;5,8;0,0;0,0;0,0;0,0;0,7;2,2;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075065;Korswandt;1;1;484;307;63,4;1;0;307;87;43;37;106;3;7;15;4;x;x;x;5;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075065;Korswandt;1;1;484;307;63,4;1;0,0;100,0;28,3;14,0;12,1;34,5;1,0;2,3;4,9;1,3;x;x;x;1,6;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075065;Korswandt;1;1;484;307;63,4;2;0;307;90;42;34;100;2;10;15;3;0;1;0;3;7;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075065;Korswandt;1;1;484;307;63,4;2;0,0;100,0;29,3;13,7;11,1;32,6;0,7;3,3;4,9;1,0;0,0;0,3;0,0;1,0;2,3;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075066;Koserow;1;1;1496;824;55,1;1;10;814;250;98;107;261;21;12;45;9;x;x;x;11;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075066;Koserow;1;1;1496;824;55,1;1;1,2;98,8;30,7;12,0;13,1;32,1;2,6;1,5;5,5;1,1;x;x;x;1,4;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075066;Koserow;1;1;1496;824;55,1;2;5;819;263;106;90;246;20;8;62;4;0;1;0;10;9;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075066;Koserow;1;1;1496;824;55,1;2;0,6;99,4;32,1;12,9;11,0;30,0;2,4;1,0;7,6;0,5;0,0;0,1;0,0;1,2;1,1;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075080;Loddin;1;1;821;551;67,1;1;7;544;155;60;59;190;12;11;41;9;x;x;x;7;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075080;Loddin;1;1;821;551;67,1;1;1,3;98,7;28,5;11,0;10,8;34,9;2,2;2,0;7,5;1,7;x;x;x;1,3;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075080;Loddin;1;1;821;551;67,1;2;7;544;146;60;55;186;12;11;59;9;0;0;0;0;6;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075080;Loddin;1;1;821;551;67,1;2;1,3;98,7;26,8;11,0;10,1;34,2;2,2;2,0;10,8;1,7;0,0;0,0;0,0;0,0;1,1;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075090;Mellenthin;2;2;371;259;69,8;1;1;258;87;35;34;80;6;2;11;3;x;x;x;0;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075090;Mellenthin;2;2;371;259;69,8;1;0,4;99,6;33,7;13,6;13,2;31,0;2,3;0,8;4,3;1,2;x;x;x;0,0;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075090;Mellenthin;2;2;371;259;69,8;2;2;257;95;33;28;76;5;6;8;2;0;0;0;1;3;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075090;Mellenthin;2;2;371;259;69,8;2;0,8;99,2;37,0;12,8;10,9;29,6;1,9;2,3;3,1;0,8;0,0;0,0;0,0;0,4;1,2;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075111;Pudagla;1;1;387;264;68,2;1;1;263;81;35;26;87;3;10;15;3;x;x;x;3;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075111;Pudagla;1;1;387;264;68,2;1;0,4;99,6;30,8;13,3;9,9;33,1;1,1;3,8;5,7;1,1;x;x;x;1,1;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075111;Pudagla;1;1;387;264;68,2;2;1;263;87;39;28;73;2;13;14;0;0;0;0;3;4;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075111;Pudagla;1;1;387;264;68,2;2;0,4;99,6;33,1;14,8;10,6;27,8;0,8;4,9;5,3;0,0;0,0;0,0;0,0;1,1;1,5;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075114;Rankwitz;1;1;506;277;54,7;1;4;273;87;31;44;87;3;7;12;1;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075114;Rankwitz;1;1;506;277;54,7;1;1,4;98,6;31,9;11,4;16,1;31,9;1,1;2,6;4,4;0,4;x;x;x;0,4;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075114;Rankwitz;1;1;506;277;54,7;2;3;274;98;34;32;82;8;7;10;1;0;0;0;2;0;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075114;Rankwitz;1;1;506;277;54,7;2;1,1;98,9;35,8;12,4;11,7;29,9;2,9;2,6;3,6;0,4;0,0;0,0;0,0;0,7;0,0;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075129;Stolpe auf Usedom;1;1;293;189;64,5;1;0;189;64;19;20;66;5;3;10;1;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075129;Stolpe auf Usedom;1;1;293;189;64,5;1;0,0;100,0;33,9;10,1;10,6;34,9;2,6;1,6;5,3;0,5;x;x;x;0,5;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075129;Stolpe auf Usedom;1;1;293;189;64,5;2;1;188;61;20;15;65;8;3;11;1;0;0;0;2;2;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075129;Stolpe auf Usedom;1;1;293;189;64,5;2;0,5;99,5;32,4;10,6;8,0;34,6;4,3;1,6;5,9;0,5;0,0;0,0;0,0;1,1;1,1;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075135;Ückeritz;1;1;882;519;58,8;1;8;511;151;69;61;162;16;7;38;2;x;x;x;5;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075135;Ückeritz;1;1;882;519;58,8;1;1,5;98,5;29,5;13,5;11,9;31,7;3,1;1,4;7,4;0,4;x;x;x;1,0;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075135;Ückeritz;1;1;882;519;58,8;2;9;510;161;64;51;151;14;11;41;2;0;2;0;6;7;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075135;Ückeritz;1;1;882;519;58,8;2;1,7;98,3;31,6;12,5;10,0;29,6;2,7;2,2;8,0;0,4;0,0;0,4;0,0;1,2;1,4;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075137;Usedom, Stadt;1;1;1533;755;49,2;1;9;746;224;88;115;226;13;31;37;6;x;x;x;6;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075137;Usedom, Stadt;1;1;1533;755;49,2;1;1,2;98,8;30,0;11,8;15,4;30,3;1,7;4,2;5,0;0,8;x;x;x;0,8;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075137;Usedom, Stadt;1;1;1533;755;49,2;2;8;747;230;89;95;209;22;40;44;3;0;3;0;6;6;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075137;Usedom, Stadt;1;1;1533;755;49,2;2;1,1;98,9;30,8;11,9;12,7;28,0;2,9;5,4;5,9;0,4;0,0;0,4;0,0;0,8;0,8;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075148;Zempin;1;1;807;444;55,0;1;4;440;150;49;45;142;9;7;27;4;x;x;x;7;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075148;Zempin;1;1;807;444;55,0;1;0,9;99,1;34,1;11,1;10,2;32,3;2,0;1,6;6,1;0,9;x;x;x;1,6;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075148;Zempin;1;1;807;444;55,0;2;2;442;145;54;43;145;7;7;24;3;0;1;0;7;6;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075148;Zempin;1;1;807;444;55,0;2;0,5;99,5;32,8;12,2;9,7;32,8;1,6;1,6;5,4;0,7;0,0;0,2;0,0;1,6;1,4;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075152;Zirchow;1;1;502;233;46,4;1;1;232;59;27;24;95;7;6;11;3;x;x;x;0;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075152;Zirchow;1;1;502;233;46,4;1;0,4;99,6;25,4;11,6;10,3;40,9;3,0;2,6;4,7;1,3;x;x;x;0,0;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075152;Zirchow;1;1;502;233;46,4;2;4;229;67;29;19;91;4;6;9;1;0;0;0;1;2;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075152;Zirchow;1;1;502;233;46,4;2;1,7;98,3;29,3;12,7;8,3;39,7;1,7;2,6;3,9;0,4;0,0;0,0;0,0;0,4;0,9;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075762;Briefwahl Usedom-Süd;1;1;0;1438;x;1;6;1432;452;218;206;334;52;16;124;14;x;x;x;16;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075762;Briefwahl Usedom-Süd;1;1;0;1438;x;1;0,4;99,6;31,6;15,2;14,4;23,3;3,6;1,1;8,7;1,0;x;x;x;1,1;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075762;Briefwahl Usedom-Süd;1;1;0;1438;x;2;4;1434;496;231;154;330;43;13;124;9;1;4;0;13;16;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5562;Usedom-Süd;13075762;Briefwahl Usedom-Süd;1;1;0;1438;x;2;0,3;99,7;34,6;16,1;10,7;23,0;3,0;0,9;8,6;0,6;0,1;0,3;0,0;0,9;1,1;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075006;Bandelin;1;1;450;213;47,3;1;1;212;55;33;32;70;7;1;9;2;x;x;x;3;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075006;Bandelin;1;1;450;213;47,3;1;0,5;99,5;25,9;15,6;15,1;33,0;3,3;0,5;4,2;0,9;x;x;x;1,4;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075006;Bandelin;1;1;450;213;47,3;2;3;210;62;30;26;68;5;0;7;6;0;1;1;2;2;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075006;Bandelin;1;1;450;213;47,3;2;1,4;98,6;29,5;14,3;12,4;32,4;2,4;0,0;3,3;2,9;0,0;0,5;0,5;1,0;1,0;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075040;Gribow;1;1;131;94;71,8;1;4;90;31;14;10;26;3;3;2;0;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075040;Gribow;1;1;131;94;71,8;1;4,3;95,7;34,4;15,6;11,1;28,9;3,3;3,3;2,2;0,0;x;x;x;1,1;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075040;Gribow;1;1;131;94;71,8;2;2;92;28;15;11;28;3;3;1;1;0;0;0;1;1;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075040;Gribow;1;1;131;94;71,8;2;2,1;97,9;30,4;16,3;12,0;30,4;3,3;3,3;1,1;1,1;0,0;0,0;0,0;1,1;1,1;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075041;Groß Kiesow;1;1;1052;602;57,2;1;7;595;215;71;72;166;15;5;32;11;x;x;x;8;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075041;Groß Kiesow;1;1;1052;602;57,2;1;1,2;98,8;36,1;11,9;12,1;27,9;2,5;0,8;5,4;1,8;x;x;x;1,3;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075041;Groß Kiesow;1;1;1052;602;57,2;2;6;596;217;63;74;154;22;3;35;8;1;3;0;9;7;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075041;Groß Kiesow;1;1;1052;602;57,2;2;1,0;99,0;36,4;10,6;12,4;25,8;3,7;0,5;5,9;1,3;0,2;0,5;0,0;1,5;1,2;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075043;Groß Polzin;1;1;343;163;47,5;1;3;160;40;34;24;43;7;3;8;0;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075043;Groß Polzin;1;1;343;163;47,5;1;1,8;98,2;25,0;21,3;15,0;26,9;4,4;1,9;5,0;0,0;x;x;x;0,6;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075043;Groß Polzin;1;1;343;163;47,5;2;4;159;43;33;22;37;6;8;5;0;0;2;0;2;1;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075043;Groß Polzin;1;1;343;163;47,5;2;2,5;97,5;27,0;20,8;13,8;23,3;3,8;5,0;3,1;0,0;0,0;1,3;0,0;1,3;0,6;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075044;Gützkow, Stadt;3;3;2519;1229;48,8;1;14;1215;413;163;168;341;32;19;55;13;x;x;x;11;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075044;Gützkow, Stadt;3;3;2519;1229;48,8;1;1,1;98,9;34,0;13,4;13,8;28,1;2,6;1,6;4,5;1,1;x;x;x;0,9;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075044;Gützkow, Stadt;3;3;2519;1229;48,8;2;11;1218;436;152;133;343;25;19;65;9;0;1;4;14;17;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075044;Gützkow, Stadt;3;3;2519;1229;48,8;2;0,9;99,1;35,8;12,5;10,9;28,2;2,1;1,6;5,3;0,7;0,0;0,1;0,3;1,1;1,4;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075057;Karlsburg;1;1;981;572;58,3;1;11;561;166;99;81;148;18;9;25;8;x;x;x;7;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075057;Karlsburg;1;1;981;572;58,3;1;1,9;98,1;29,6;17,6;14,4;26,4;3,2;1,6;4,5;1,4;x;x;x;1,2;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075057;Karlsburg;1;1;981;572;58,3;2;15;557;173;111;58;141;20;10;19;6;0;2;0;4;13;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075057;Karlsburg;1;1;981;572;58,3;2;2,6;97,4;31,1;19,9;10,4;25,3;3,6;1,8;3,4;1,1;0,0;0,4;0,0;0,7;2,3;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075061;Klein Bünzow;1;1;580;300;51,7;1;1;299;88;40;31;88;7;21;17;5;x;x;x;2;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075061;Klein Bünzow;1;1;580;300;51,7;1;0,3;99,7;29,4;13,4;10,4;29,4;2,3;7,0;5,7;1,7;x;x;x;0,7;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075061;Klein Bünzow;1;1;580;300;51,7;2;1;299;86;35;29;82;6;25;21;1;1;1;0;4;8;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075061;Klein Bünzow;1;1;580;300;51,7;2;0,3;99,7;28,8;11,7;9,7;27,4;2,0;8,4;7,0;0,3;0,3;0,3;0,0;1,3;2,7;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075086;Lühmannsdorf;1;1;545;354;65,0;1;9;345;110;50;50;96;5;6;22;5;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075086;Lühmannsdorf;1;1;545;354;65,0;1;2,5;97,5;31,9;14,5;14,5;27,8;1,4;1,7;6,4;1,4;x;x;x;0,3;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075086;Lühmannsdorf;1;1;545;354;65,0;2;6;348;115;53;41;101;3;7;18;3;0;1;2;1;3;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075086;Lühmannsdorf;1;1;545;354;65,0;2;1,7;98,3;33,0;15,2;11,8;29,0;0,9;2,0;5,2;0,9;0,0;0,3;0,6;0,3;0,9;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075094;Murchin;1;1;675;427;63,3;1;4;423;132;76;62;95;11;9;25;10;x;x;x;3;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075094;Murchin;1;1;675;427;63,3;1;0,9;99,1;31,2;18,0;14,7;22,5;2,6;2,1;5,9;2,4;x;x;x;0,7;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075094;Murchin;1;1;675;427;63,3;2;5;422;133;84;46;97;11;18;17;3;0;4;1;4;4;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075094;Murchin;1;1;675;427;63,3;2;1,2;98,8;31,5;19,9;10,9;23,0;2,6;4,3;4,0;0,7;0,0;0,9;0,2;0,9;0,9;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075121;Rubkow;1;1;547;346;63,3;1;2;344;98;40;41;124;4;8;23;5;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075121;Rubkow;1;1;547;346;63,3;1;0,6;99,4;28,5;11,6;11,9;36,0;1,2;2,3;6,7;1,5;x;x;x;0,3;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075121;Rubkow;1;1;547;346;63,3;2;3;343;103;39;38;116;4;15;19;2;2;2;0;0;3;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075121;Rubkow;1;1;547;346;63,3;2;0,9;99,1;30,0;11,4;11,1;33,8;1,2;4,4;5,5;0,6;0,6;0,6;0,0;0,0;0,9;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075125;Schmatzin;1;1;236;116;49,2;1;0;116;33;18;13;34;2;3;10;2;x;x;x;1;x;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075125;Schmatzin;1;1;236;116;49,2;1;0,0;100,0;28,4;15,5;11,2;29,3;1,7;2,6;8,6;1,7;x;x;x;0,9;x;x
29.09.2017 09:37:23;A;75;Vorpommern-Greifswald;5563;Züssow;13075125;Schmatzin;1;1;236;116;49,2;2;0;116;34;18;13;34;0;4;9;0;0;2;0;0;2;x
29.09.2017 09:37:23;P;75;Vorpommern-Greifswald;5563;Züssow;13075125;Schmatzin;1;1;236;116;49,2;2;0,0;100,0;29,3;15,5;11,2;29,3;0,0;3,4;7,8;0,0;0,0;1,7;0,0;0,0;1,7;x
