Wahl zum Deutschen Bundestag in Mecklenburg-Vorpommern am 26. September 2021
Endgültiges Ergebnis der Gemeinden - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151)
(c) Die Landeswahlleiterin Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Wahlkreis;Wahlkreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;CDU;AfD;DIE LINKE;SPD;FDP;GRÜNE;Tierschutzpartei;NPD;Die PARTEI;FREIE  WÄHLER;MLPD;ÖDP;dieBasis;DKP;Die Humanisten;PIRATEN;Team Todenhöfer;Volt;Einzelbewerber
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076040;Gallin-Kuppentin;1;1;404;221;54,7;2;4;217;35;42;31;75;16;5;4;1;1;3;0;0;1;2;0;1;0;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076040;Gallin-Kuppentin;1;1;404;221;54,7;2;1,8;98,2;16,1;19,4;14,3;34,6;7,4;2,3;1,8;0,5;0,5;1,4;0,0;0,0;0,5;0,9;0,0;0,5;0,0;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076051;Granzin;1;1;341;192;56,3;1;8;184;36;34;31;58;11;2;x;x;x;8;x;x;4;x;x;x;x;x;0
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076051;Granzin;1;1;341;192;56,3;1;4,2;95,8;19,6;18,5;16,8;31,5;6,0;1,1;x;x;x;4,3;x;x;2,2;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076051;Granzin;1;1;341;192;56,3;2;5;187;41;33;32;52;7;4;3;0;2;8;0;0;3;1;0;0;1;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076051;Granzin;1;1;341;192;56,3;2;2,6;97,4;21,9;17,6;17,1;27,8;3,7;2,1;1,6;0,0;1,1;4,3;0,0;0,0;1,6;0,5;0,0;0,0;0,5;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076075;Kreien;1;1;305;204;66,9;1;3;201;55;45;13;55;15;3;x;x;x;8;x;x;6;x;x;x;x;x;1
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076075;Kreien;1;1;305;204;66,9;1;1,5;98,5;27,4;22,4;6,5;27,4;7,5;1,5;x;x;x;4,0;x;x;3,0;x;x;x;x;x;0,5
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076075;Kreien;1;1;305;204;66,9;2;1;203;54;45;15;59;14;5;1;0;0;6;0;0;4;0;0;0;0;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076075;Kreien;1;1;305;204;66,9;2;0,5;99,5;26,6;22,2;7,4;29,1;6,9;2,5;0,5;0,0;0,0;3,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076077;Kritzow;1;1;395;241;61,0;1;6;235;40;58;21;76;11;6;x;x;x;13;x;x;10;x;x;x;x;x;0
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076077;Kritzow;1;1;395;241;61,0;1;2,5;97,5;17,0;24,7;8,9;32,3;4,7;2,6;x;x;x;5,5;x;x;4,3;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076077;Kritzow;1;1;395;241;61,0;2;6;235;37;57;17;68;11;10;7;0;0;15;0;3;9;0;0;0;0;1;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076077;Kritzow;1;1;395;241;61,0;2;2,5;97,5;15,7;24,3;7,2;28,9;4,7;4,3;3,0;0,0;0,0;6,4;0,0;1,3;3,8;0,0;0,0;0,0;0,0;0,4;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076089;Lübz, Stadt;8;8;5307;2486;46,8;1;39;2447;514;544;264;791;158;81;x;x;x;51;x;x;29;x;x;x;x;x;15
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076089;Lübz, Stadt;8;8;5307;2486;46,8;1;1,6;98,4;21,0;22,2;10,8;32,3;6,5;3,3;x;x;x;2,1;x;x;1,2;x;x;x;x;x;0,6
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076089;Lübz, Stadt;8;8;5307;2486;46,8;2;39;2447;493;529;245;757;164;91;38;16;10;46;2;1;30;4;2;14;4;1;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076089;Lübz, Stadt;8;8;5307;2486;46,8;2;1,6;98,4;20,1;21,6;10,0;30,9;6,7;3,7;1,6;0,7;0,4;1,9;0,1;0,0;1,2;0,2;0,1;0,6;0,2;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076109;Passow;1;1;575;349;60,7;1;7;342;66;97;36;89;20;13;x;x;x;12;x;x;8;x;x;x;x;x;1
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076109;Passow;1;1;575;349;60,7;1;2,0;98,0;19,3;28,4;10,5;26,0;5,8;3,8;x;x;x;3,5;x;x;2,3;x;x;x;x;x;0,3
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076109;Passow;1;1;575;349;60,7;2;4;345;55;108;33;80;26;15;8;2;3;7;0;0;7;1;0;0;0;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076109;Passow;1;1;575;349;60,7;2;1,1;98,9;15,9;31,3;9,6;23,2;7,5;4,3;2,3;0,6;0,9;2,0;0,0;0,0;2,0;0,3;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076125;Siggelkow;2;2;725;403;55,6;1;7;396;72;76;44;120;30;9;x;x;x;12;x;x;31;x;x;x;x;x;2
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076125;Siggelkow;2;2;725;403;55,6;1;1,7;98,3;18,2;19,2;11,1;30,3;7,6;2,3;x;x;x;3,0;x;x;7,8;x;x;x;x;x;0,5
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076125;Siggelkow;2;2;725;403;55,6;2;9;394;66;73;44;115;31;16;7;0;2;10;0;0;28;0;1;1;0;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076125;Siggelkow;2;2;725;403;55,6;2;2,2;97,8;16,8;18,5;11,2;29,2;7,9;4,1;1,8;0,0;0,5;2,5;0,0;0,0;7,1;0,0;0,3;0,3;0,0;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076151;Werder;1;1;292;154;52,7;1;3;151;37;27;14;49;5;6;x;x;x;5;x;x;5;x;x;x;x;x;3
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076151;Werder;1;1;292;154;52,7;1;1,9;98,1;24,5;17,9;9,3;32,5;3,3;4,0;x;x;x;3,3;x;x;3,3;x;x;x;x;x;2,0
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076151;Werder;1;1;292;154;52,7;2;2;152;34;30;16;47;10;5;1;1;0;2;0;0;4;0;0;1;0;1;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076151;Werder;1;1;292;154;52,7;2;1,3;98,7;22,4;19,7;10,5;30,9;6,6;3,3;0,7;0,7;0,0;1,3;0,0;0,0;2,6;0,0;0,0;0,7;0,0;0,7;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076165;Gehlsbach;2;2;403;190;47,1;1;6;184;34;57;17;50;10;11;x;x;x;2;x;x;3;x;x;x;x;x;0
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076165;Gehlsbach;2;2;403;190;47,1;1;3,2;96,8;18,5;31,0;9,2;27,2;5,4;6,0;x;x;x;1,1;x;x;1,6;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076165;Gehlsbach;2;2;403;190;47,1;2;7;183;20;62;18;51;13;8;1;0;3;5;0;0;2;0;0;0;0;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076165;Gehlsbach;2;2;403;190;47,1;2;3,7;96,3;10,9;33,9;9,8;27,9;7,1;4,4;0,5;0,0;1,6;2,7;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076168;Ruhner Berge;3;3;1551;799;51,5;1;17;782;129;210;81;233;59;24;x;x;x;21;x;x;17;x;x;x;x;x;8
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076168;Ruhner Berge;3;3;1551;799;51,5;1;2,1;97,9;16,5;26,9;10,4;29,8;7,5;3,1;x;x;x;2,7;x;x;2,2;x;x;x;x;x;1,0
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076168;Ruhner Berge;3;3;1551;799;51,5;2;23;776;126;213;74;211;69;28;10;2;3;13;1;1;15;0;2;4;0;4;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076168;Ruhner Berge;3;3;1551;799;51,5;2;2,9;97,1;16,2;27,4;9,5;27,2;8,9;3,6;1,3;0,3;0,4;1,7;0,1;0,1;1,9;0,0;0,3;0,5;0,0;0,5;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076755;Briefwahl Eldenburg Lübz;3;3;0;2041;x;1;18;2023;419;305;280;645;124;108;x;x;x;80;x;x;29;x;x;x;x;x;33
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076755;Briefwahl Eldenburg Lübz;3;3;0;2041;x;1;0,9;99,1;20,7;15,1;13,8;31,9;6,1;5,3;x;x;x;4,0;x;x;1,4;x;x;x;x;x;1,6
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076755;Briefwahl Eldenburg Lübz;3;3;0;2041;x;2;16;2025;406;299;294;612;137;114;30;14;7;64;0;2;31;2;2;5;2;4;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5655;Eldenburg Lübz;13076755;Briefwahl Eldenburg Lübz;3;3;0;2041;x;2;0,8;99,2;20,0;14,8;14,5;30,2;6,8;5,6;1,5;0,7;0,3;3,2;0,0;0,1;1,5;0,1;0,1;0,2;0,1;0,2;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1000;454;45,4;1;20;434;85;75;49;166;23;18;x;x;x;11;x;x;4;x;x;x;x;x;3
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1000;454;45,4;1;4,4;95,6;19,6;17,3;11,3;38,2;5,3;4,1;x;x;x;2,5;x;x;0,9;x;x;x;x;x;0,7
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1000;454;45,4;2;17;437;80;84;42;157;28;23;3;3;1;6;0;0;7;2;0;0;1;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076032;Dobbertin;1;1;1000;454;45,4;2;3,7;96,3;18,3;19,2;9,6;35,9;6,4;5,3;0,7;0,7;0,2;1,4;0,0;0,0;1,6;0,5;0,0;0,0;0,2;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;4;4;2957;1248;42,2;1;44;1204;214;258;147;433;61;19;x;x;x;46;x;x;15;x;x;x;x;x;11
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;4;4;2957;1248;42,2;1;3,5;96,5;17,8;21,4;12,2;36,0;5,1;1,6;x;x;x;3,8;x;x;1,2;x;x;x;x;x;0,9
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;4;4;2957;1248;42,2;2;31;1217;214;262;136;404;75;33;14;10;4;38;1;1;15;4;0;2;0;4;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076048;Goldberg, Stadt;4;4;2957;1248;42,2;2;2,5;97,5;17,6;21,5;11,2;33,2;6,2;2,7;1,2;0,8;0,3;3,1;0,1;0,1;1,2;0,3;0,0;0,2;0,0;0,3;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;624;309;49,5;1;7;302;42;76;43;106;14;9;x;x;x;4;x;x;1;x;x;x;x;x;7
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;624;309;49,5;1;2,3;97,7;13,9;25,2;14,2;35,1;4,6;3,0;x;x;x;1,3;x;x;0,3;x;x;x;x;x;2,3
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;624;309;49,5;2;4;305;39;73;41;100;14;13;5;5;2;6;0;0;1;2;1;1;1;1;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076096;Mestlin;1;1;624;309;49,5;2;1,3;98,7;12,8;23,9;13,4;32,8;4,6;4,3;1,6;1,6;0,7;2,0;0,0;0,0;0,3;0,7;0,3;0,3;0,3;0,3;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;437;218;49,9;1;6;212;46;49;18;72;14;7;x;x;x;2;x;x;2;x;x;x;x;x;2
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;437;218;49,9;1;2,8;97,2;21,7;23,1;8,5;34,0;6,6;3,3;x;x;x;0,9;x;x;0,9;x;x;x;x;x;0,9
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;437;218;49,9;2;2;216;40;62;13;69;13;8;4;0;0;2;0;0;2;0;0;2;1;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076104;Neu Poserin;1;1;437;218;49,9;2;0,9;99,1;18,5;28,7;6,0;31,9;6,0;3,7;1,9;0,0;0,0;0,9;0,0;0,0;0,9;0,0;0,0;0,9;0,5;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;595;256;43,0;1;5;251;35;54;36;67;33;10;x;x;x;4;x;x;8;x;x;x;x;x;4
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;595;256;43,0;1;2,0;98,0;13,9;21,5;14,3;26,7;13,1;4,0;x;x;x;1,6;x;x;3,2;x;x;x;x;x;1,6
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;595;256;43,0;2;5;251;32;49;32;64;33;14;3;3;2;6;0;0;9;1;0;2;1;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076135;Techentin;1;1;595;256;43,0;2;2,0;98,0;12,7;19,5;12,7;25,5;13,1;5,6;1,2;1,2;0,8;2,4;0,0;0,0;3,6;0,4;0,0;0,8;0,4;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076756;Briefwahl Goldberg-Mildenitz;1;1;0;1210;x;1;20;1190;212;142;153;452;73;55;x;x;x;54;x;x;31;x;x;x;x;x;18
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076756;Briefwahl Goldberg-Mildenitz;1;1;0;1210;x;1;1,7;98,3;17,8;11,9;12,9;38,0;6,1;4,6;x;x;x;4,5;x;x;2,6;x;x;x;x;x;1,5
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076756;Briefwahl Goldberg-Mildenitz;1;1;0;1210;x;2;17;1193;215;147;137;454;87;56;22;1;4;31;0;0;23;2;1;7;4;2;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;13;Ludwigslust-Parchim II - Nordwestmecklenburg II - Landkreis Rostock I;5656;Goldberg-Mildenitz;13076756;Briefwahl Goldberg-Mildenitz;1;1;0;1210;x;2;1,4;98,6;18,0;12,3;11,5;38,1;7,3;4,7;1,8;0,1;0,3;2,6;0,0;0,0;1,9;0,2;0,1;0,6;0,3;0,2;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076003;Balow;1;1;260;152;58,5;1;3;149;44;13;15;52;7;8;x;x;1;3;1;x;5;x;x;0;x;x;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076003;Balow;1;1;260;152;58,5;1;2,0;98,0;29,5;8,7;10,1;34,9;4,7;5,4;x;x;0,7;2,0;0,7;x;3,4;x;x;0,0;x;x;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076003;Balow;1;1;260;152;58,5;2;3;149;35;13;11;59;8;11;2;1;2;3;1;0;2;0;0;0;1;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076003;Balow;1;1;260;152;58,5;2;2,0;98,0;23,5;8,7;7,4;39,6;5,4;7,4;1,3;0,7;1,3;2,0;0,7;0,0;1,3;0,0;0,0;0,0;0,7;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076021;Brunow;1;1;249;137;55,0;1;0;137;30;14;16;43;14;13;x;x;3;2;0;x;2;x;x;0;x;x;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076021;Brunow;1;1;249;137;55,0;1;0,0;100,0;21,9;10,2;11,7;31,4;10,2;9,5;x;x;2,2;1,5;0,0;x;1,5;x;x;0,0;x;x;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076021;Brunow;1;1;249;137;55,0;2;0;137;26;13;17;50;15;10;0;0;2;2;0;0;1;0;0;0;1;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076021;Brunow;1;1;249;137;55,0;2;0,0;100,0;19,0;9,5;12,4;36,5;10,9;7,3;0,0;0,0;1,5;1,5;0,0;0,0;0,7;0,0;0,0;0,0;0,7;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076027;Dambeck;1;1;247;136;55,1;1;2;134;30;37;4;34;12;7;x;x;1;6;1;x;2;x;x;0;x;x;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076027;Dambeck;1;1;247;136;55,1;1;1,5;98,5;22,4;27,6;3,0;25,4;9,0;5,2;x;x;0,7;4,5;0,7;x;1,5;x;x;0,0;x;x;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076027;Dambeck;1;1;247;136;55,1;2;3;133;23;33;5;41;13;4;6;1;0;2;0;1;4;0;0;0;0;0;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076027;Dambeck;1;1;247;136;55,1;2;2,2;97,8;17,3;24,8;3,8;30,8;9,8;3,0;4,5;0,8;0,0;1,5;0,0;0,8;3,0;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076037;Eldena;1;1;985;528;53,6;1;8;520;132;134;38;135;43;16;x;x;2;7;0;x;9;x;x;4;x;x;x
11.10.2021 09:29:16;P;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076037;Eldena;1;1;985;528;53,6;1;1,5;98,5;25,4;25,8;7,3;26,0;8,3;3,1;x;x;0,4;1,3;0,0;x;1,7;x;x;0,8;x;x;x
11.10.2021 09:29:16;A;76;Ludwigslust-Parchim;12;Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I;5657;Grabow;13076037;Eldena;1;1;985;528;53,6;2;8;520;105;128;37;155;49;14;6;2;2;10;0;1;7;0;0;3;1;0;x
